,id,text,intent,label
3433,7837,"nevoia mea era de a gasi un smartwatch care sa fie cu ecranul pornit tot timpul (sa nu am nevoie de alta mana sa vad ora), sa afiseze notificarile (mail + sms), sa afiseze apelul si sa tina bateria car mai mult.    am gasit toate de mai sus la vector watch.    pro:  - bateria tine peste 25 zile;  - are senzor de lumina ambientala, se aprinde ecranul cand rotesti incheietura mainii;  - cateva zeci de fete gratuite;  - aplicatie de monitorizare a caloriilor, pasilor  - alarma cu vibratie    contra:  - raza de acoperire mica (3-4 metri), cel putin la mine, cu oneplus one  - se deconecteaza des de la telefon si necesita reimperechere cu bluetooth (2-3 ori/zi, daca pierzi des legatura cu ceasul, respectiv pleci din distanta de 3-4 metri)  - pe android nu are optiune de preluare apel, are doar de respingere. (pe ios am inteles ca functioneaza preluarea apelurilor)    in urma unor discutii cu suportul de la vector (foarte prompti si amabili), am inteles ca se lucreaza la versiunea 2.0 a firmware-ului (acum este 1.8.0) care va rezolva o parte din probleme.    este la fel de aratos cu huawei w1, bateria tine mai mult, dar pentru acest lucru trebuie sa faci compromis de la ecranul color cu touchscreen al acestuia din urma.    multumit de achizitie",positive,1
3434,5741,"il folosesc in apple homekit... chiar daca se specifica ca nu e de exterior, il tin intr-o zona protejata de soare/ interperii pe terasa si imi este foarte util pentru luminile din curte. cupleaza la rasarit si la apus... perfect. arata si cosnumul... statistica... merita banii!",positive,1
3435,462,"excelenta... un detaliu foarte important pentru mine este prezenta/absenta tastei la stanga literei z (pe qwerty, say y pe qwerz). mos craciun mi-a adus una alba care are tasta asta, pt multi neimportanta, pt mine foarte importanta. ar trebui ca, in europa, toate tataturile sa fie iso extended, nu pricep de ce detaliul asta pare neimportant.",positive,1
3436,10449,"am cumparat acest smartwatch.in descriere spune ca are calculator, magic voice si video player, dar nu are.am cautat in toate setarile si in tot meniul de cateva ori si nu e nici urma de calculator sau video player sau magic voice.",negative,0
3437,1941,"foarte bun folosit pentru convorbiri telefonice, dar eu l-am achizitionat sa monitorizez locatia copilului si ce anume se aude in jurul lui (prin functia de monitorizare audio).   acumulatorul trebuia incarcat de 2-3 ori pe zi iar gps-ul este foarte decalibrat. vedeam copilul la distante de aprox. 1 km de locul unde era. sper sa fie o problema doar la produsul achizitionat si nu la acest model de ceas.  oricum, am comandat alt ceas, tot prin dumneavoastra.",negative,0
3438,6138,este bun. nu am ce sa-i reprosez si a fost ok raportul calitate pret.,positive,1
3439,5064,sunt multumita si are o culoare foarte cute,positive,1
3440,3194,"are un sunet foarte bun, plin, fara distorsiuni. se conecteaza usor prin bt, durata bateriei este de peste 6 ore la volum de 80%. prin aplicatia de telefon poate avea si alte utilizari, gen ceas de alarma. tine la ""tavaleala"", este boxa ideala de terasa!",positive,1
3441,4278,este foarte usor de pus si schimba aspectul telefonului.,positive,1
3442,2239,"in primul rand ambalajul nu are nici un fel de sigiliu ceea ce da impresia de ieftin sau te lasa sa crezi ca au fost testate si returnate anterior de cineva. ambajaul e dragut (se deschide ca o coperta de carte ce sta inchisa pentru ca are 2 magneti in interior ca sa duca la idea de magnet) dar pentru ca nu a fost protejat de alta cutie a ajuns cam sifonat. primesti intr-adevar tot ce crie acolo, caseta neagra cu inscriptie jabees si fermoar, vreo 6 capisoane siliconice, cablu de alimentare si manual. unde mai pui ca cei de la maxmania au adaugat si o mingiuta antistres. ca materile, finisaje si senzatie as zice un 4 din 5 (nu sunt f pretentios ). ca sunet la ascultare si convorbire un 4,3 din 5. are chiar si o voce pe post de asistent (ca si plantronics e500 pe care o utilizez momentan si cu care am facut comparatia) care spune power on/off / pairing/ device connected, volume maximum si poate sa zica asta in engleza, spaniola si chineza. am observat ca daca nu setezi limba, initial vobeste in engleza dar spune volume maximum in chineza si asta e deranjant. aceasta problema se rezolva dupa ce setezi limba engleza. (am observat in mai multe review-uri mentionata aceasta problema). probleme: dupa ce sunt asociate unui dispozitiv si se conecteaza se aude un tiuit in special in casca stanga timp de vreo 10 secunde. acest sunet revine de fiecare data cand telefonul sau alt dispozitiv urmeza sa aibe ceva semnal audio de transmis catre casti (practic pe durata sesiunii de transmisie). si partea cea mai dezamagitoare a fost cea de conectivitate multipoint. nu sunt vreun pretentios la celelate dar aici m-a lovit unde ma doare si m-a lovit destul de tare pentru ca partea de multipoint e cam praf. testul s-a facut cu 2 modele de telephone samsung ( un s8 si un j5 2016 ). nimic de zis, se conecteaza la cele 2 dispozitive (adika arata ca s-a conectat). spre deosebire de plantronics nu iti spune si care e device 1 si care e device 2. asta conteaza (trebuie sa stii carui dispozitiv te adresezi) cand ai de trimis o comanda vocala sau cand apesi tasta pentru reapelare. ex: daca asculti muzica cu un tel si pornesti aplicatia de telefon la celalalt ca sa faci un apel, castile taie muzica si taie cam tot pentru ca apelul se aude fff incet. daca inchizi apelul nu revine la muzica ci pur si simplu se blocheaza si scoate niste sunete (mici pocnituri si tiuituri) si trebuie restartate si din nou conectate. pe scurt niste casti low budget care nu fac intocmai tot ce scrie la specs. probabil ca daca sunt utilizate cu un singur dispozitiv sunt destul multumitoare la pretul acesta.",negative,0
3443,9404,nu pot sa spun altceva decat wow,positive,1
3444,3417,am cumparat acest acumulator extrern de black friday cu 80 de lei. il folosesc pentru un samsung galaxy s7 normal iar la inceput am ramas socat sa vad ca dureaza cel putin 4 ore sa se incarce telefonu. am remediat problema lasand telefonul sa se incarce noaptea alea 4-5 ore iar acum dureaza in jur de 2 ore incarcarea (aproape 3 daca telefonul e chiar mort). mi se pare un timp decent pentru ca de la 0 la 100 cu incarcatorul fast charging dureaza in jur de o ora jumate.   pro: marime acceptabila avand in vedere capacitatea  lumina puternica  afisaj led  2 mufe  rezisteta. am scapat-o de la 2 metri si e ok  contra: cablul usb nu intra de tot in port si da impresia ca nu sta bine dar incarca  cablul care il primesti in pachet e destul de ieftin  nu se aprinde singura dupa ce conectezi telefonu. trebuie sa apesi pe buton abia atunci se incarca      si sincer as schimba culoarea. eu o am pe albastru pentru ca verde nu mai era in stoc. acest albastru este prea plictisitor    recomand,positive,1
3445,6560,"am achizitionat-o din alta parte, insa-mi spun aici parerea, poate va ajuta si alti doritori.     pro:  - subtire si foarte usoara pentru o tableta de 9.7 inch   - ecran exceptional  - vine cu upgrade la android 7  - nu se incalzeste, ruleaza foarte fluent, fara pic de lag  - suporta microsd de 256 gb  - are suport otg, citeste rapid orice fel de stick, chiar si hdd extern de 500 gb  - design superb, nu-ti vine s-o mai lasi din mana    contra:  - un singur aspect: bateria - din cauza asta i-am dat 4,5/5; oricum a-i folosi-o, la o luminozitate de 50% abia reuseste sa ajunga la 5 h ""screen on time""; am citit destule review-uri in care se spunea ca atinge lejer 8-9 ore, dar cred ca asta e posibil doar dac-o folosesti la 20% luminozitate - si cred ca nimeni nu-si doreste sa se chiorasca in ea; o tableta de 9.7 inch ar trebui sa aiba o baterie de minim 7000 mah, dar in cazul acesta, sa zicem ca e de acceptat - tableta e foarte subtire si pur si simplu nu cred c-a fost posibil sa se introduca o baterie mai mare.   pacat, pentru ca, in rest, e o bijuterie.",positive,1
3446,9134,"data fabricatiei de pe blister este luna ianuarie 2016, pe acumulator e luna decembrie 2015, a venit incarcata la 64%... stiam ca acumulatoarele noi vin incarcate 50%, sigiliul ambalajului nu tocmai in regula.",negative,0
3447,1359,"produsul nu poate fi montat acasa. chiar daca am experienta cu montarea foliilor si a sticlelor pe diverse modele, aceasta folie este prea flexibila si prea lipicioasa atunci cand nu este umezita cu substanta din pachet.   folia trebuie spray-ata cu lichidul din pachet si trebuie urmate instructiunile intocmai, lucru pe care eu nu l-am facut.   nu recomand montarea acasa, este nevoie sa apelati la un montator specializat.",negative,0
3448,9853,"castile sunt cat de cat bune, dar au omis sa spuna daca acestea chiar au nevoie de cablul care le conecteaza sau nu. nu zic ca nu mai sunt bune ca au cablul, dar cel mai bine ar fi sa ne anunte, nu sa evite asemenea detalii! despre audio pot sa spun ca e wow ci ok. nu recomand daca vreti casti fara nici un cablu.",negative,0
3449,6696,"sunt total dezamagit... am incercat cel putin 4 folii de sticla, toate se dezlipesc... am comparat 5 huse diferite.... nimic nu se poate folosi!!! nu recomand nimanui acest telefon daca este adeptul huselor si foliei de sticla... nu se pot folosi ambele in acelasi timp... ori husa si folie de plastic.... ori folie de sticla fara husa. in rest sunt multumit de performantele telefonului.",negative,0
3450,10115,"e prima mea casca bluetooth si functioneaza excelent.  cablul de incarcare e mic, dar suficient pentru masina.    ajuta mult faptul ca se poate muta de la o ureche la alta, in felul acesta disconfortul care e inevitabil dupa 2-3 ore de purtat poate fi diminuat.    se aude bine, este usoara si isi merita investitia, pret/calitate.",positive,1
3451,8253,deceptie totala. dupa 3 utilizari a luat foc ceva inauntru acumulatorului. incarca un sony z3. telefonul e in regula dar acumulatorul e distrus.  nuuuuu recomand!!!!,negative,0
3452,6132,"nu este acumulator original. facatura pe vapor, pusa intr-o punga de plastic""oryginalna bateria"" deduceti singuri unde este facuta. nu merita banii.",negative,0
3453,6893,excelent sunet si autonomie,positive,1
3454,5314,"de la inceput, tin sa precizez ca acest model (12500 mah) nu este prezent pe site-ul oficial, sunt prezentate modelele de 10000 mah si 13000 mah, dar nu si acesta de 12500 mah. asa ca nu pot sa presupun decat ca este aproape identic cu modelul de 13000 mah, si anume ca are in componenta 5 baterii a cate 2500 mah fiecare =12500 mah. dupa un pic de documentare de pe internet, se pare ca avem un powerbank cu o capacitate efectiva de incarcare de 12500 mah x 3,7 volt = 46250 mwh = 46,25 wh. pentru ca avem incarcare dispozitive pe porturi de usb ( 5 volt): 46250 mah / 5 volt= 9250 mah posibilitate de incarcare efectiva. daca avem un smartphone cu baterie de 2000 ma, inseamna ca il vom putea incarca de aprox. 4,6 ori. cam de atatea ori am reusit sa incarc telefonul personal care are o baterie de 2050 ma. daca mai punem la socoteala si ceva pierderi la transfer (consum electronica interna si alte pierderi), tot se ajunge la cel putin 9000 mah, adica o incarcare cap-coada a unei baterii de tel. de 2000 ma de cel putin 4,5 ori. cam la asta se astepte cei care cumpara acest produs.   in rest, aspect placut, mi-ar fi placut totusi sa nu fie integral din plastic, ci sa aibe si ceva suprafete cauciucate. asta inseamna ca nu e facut sa reziste la socuri mecanice. plasticul negru e totusi ok, antiamprenta. dimensiuni cam cat un tel. cu ecran de 4,5-4.7 inch. pe lungime (13.8 cm), pe latime e mai ingust ca un tel. (6,3 cm), dar ca grosime de e de cel putin de doua ori mai gros (2,2 cm). este destul de greu (aprox. 290 g), dar e de inteles dat fiind capacitatea si tipul de baterie (li-ion). cu un incarcator de 2-2,1 a se incarca in aprox. 7-8 ore.   led-urile de indicare nivel incarcare sunt destul de puternice pe intuneric. functia de lanterna e utila si lumineaza suficient de puternic.   are doua porturi usb de incarcare: un port usb de 1a pentru telefoane si celalalt de 2,1 a pentru tablete. incarcarea tel. pe portul de 1a e rapida, exact ca la un incarcator de retea de 1a.   acumulatorul, dupa ce se incarca complet, se decupleaza automat. telefonul sau tableta, odata cuplate la acumulator, acesta porneste automat.   prezinta protectii multiple: over-charge, over-discharge, over-current, short-circuit.  acumulatorul vine si cu doua cabluri usb-microusb.   singurul aspect negativ e faptul ca e integral din plastic, nu are nici o protectie la socuri mecanice (cazaturi, lovituri etc). asta e motivul pentru nu i-am acordat 5 stele. in rest, isi face treaba cu brio. raport calitate-pret, excelent! recomand!",positive,1
3455,7464,merge casca din dreapta si aia din stanga ma porneste uneori (se pot returna??? ),negative,0
3456,2006,la o camera auto video.. imi cere sa l formatez... cu un alt card s... a mers ok... cei de la emag ok m au ajutat!,negative,0
3457,272,"recomand. la dimensiune este destul de mare, asta ar fi un minus, iar bateria nu are chiar 16000 mah, aproximativ 13-14000. pret calitate foarte ok",positive,1
3458,837,"suntem la al doilea ceas de la ei si suntem la fel de multumiti ca si prima data. foarte atenti cu clientii lor, noi ne-am bucurat de micile cadouri.    cat despre ceas, suntem multumiti. in trecut am avut modelul q50, dar copilul a mai crescut si am vrut sa incercam si altceva. mare varietate de culori, avem de unde alegem.  mereu, cu placere!",positive,1
3459,7531,"sunet bun, pret80 lei bun, daca avea si stick si incarcator(are numai cablu de date)merita pe deplin 5stele in rest e ok, f multumit (inclusiv echipa emag galati)",negative,0
3460,8550,"foarte usor de montat sim si card de memorie, excelent la infatisare datorita curelei de piele, in general altfel, decat ceelalti competitori.",positive,1
3461,8499,total dezamagit.. nu recomand un sunet foarte prost nu se aude basul mai deloc nu exista nici un tetmen de comparatie intre ce e in cutie si ce primesti...,negative,0
3462,978,"l-am primit cadou de la o prietena acum 2 zile si sunt multumit de el pana acum. bateria tine maxim o zi, se aude si se misca ok, daca te pricepi nu te plictisesti cu el la mana. e mai ok ca dz09 pe care l-am avut inainte.  contra: ar fi fost util un jack pentru casti.",positive,1
3463,5863,"sunt fericit sa cumpar acest produs de inalta calitate cu un pret mic. cand am luat-o, am folosit-o pentru a-mi incarca telefonul, surprinzator, telefonul meu a fost incarcat rapid si in siguranta. apropo, aceasta baterie este suficient de mica pentru a va pune in buzunar si buna pentru calatoria dvs. in afara.",positive,1
3464,5896,sunt multumit de produs il incarc o data la 2 zile,positive,1
3465,5662,"ceasul nu monitorizeaza somnul, am incercat in weekend sa imi fac cont in app dar nu am primit email de confirmare. arata ca o jucarie...   am facut cerere retur",negative,0
3466,501,boxa tine cam....3-4 luni de functionare in mod normal. am doua boxe de acest gen. una nu mai recunoaste stickurile mp3. una a cedat acum. era conectata la tel si deodata a inceput sa baraie si sa scoata sunete ciudate.... nu recomand! emag nu isi asuma reparatiile la aceasta boxa.... huoooo,negative,0
3467,4802,e foarte buna,positive,1
3468,10414,"calitatea sunetului intrece asteptarile, iar autonomia e foarte buna. uiti sa o incarci. jbl a facut treaba buna cu charge 3. eu am prins-o cu 550 de lei de black friday, dar merita si mai mult de atat.",positive,1
3469,2085,"casca vine fara cablu de incarcare, materialele sunt foarte bune. conexiunea se face foarte repede. nu poti cere unui produs low cost sa faca treburi premium.",positive,1
3470,2296,eu spun ca e cea ma rapida tableta la pretul asta tot ce trebuie va o recomand,positive,1
3471,238,multumit! recomand,positive,1
3472,7592,"aceasta casca este foarte comod de purtat si nu deranjeaza daca o porti timp de mai multe ore fiind usor de mutat de pe o ureche pe alta. marele plus al ei ca preia foarte rapid apelurile de pe un telefon pe altul si acumulatorul tine destul de mult, poate fi incarcata si la un incarcator auto deci nu te lasa la greu",positive,1
3473,1608,tare ceasul,positive,1
3474,6131,"nu recomand. le am achizitionat in ianurarie 2017, le-am utilizat moderat si le-am pastrat in cutie speciala pt casti, insa dupa 6 luni s-au stricat.",negative,0
3475,7093,"cel mai bun smarwatch pentru android.  chiar daca nu e pe wear os ci pe tizen e un smartwatch de top. vin de pe un asus zenwatch din 2015, care mi-a servit cu stoicism. insa navigarea foarte simpla si intuitiva la noul ceas. tizen rapid si fluid. paring-ul care este o problema pe android (testat mai multe ceasuri) e fara probleme. mai ales ca i-l folosesc impreuna cu un p8 energy de la allview. nu am probleme de random disconnect si bateria tine 4 - 5 zile fara probleme cu display-ul pe 5 ( nu cred ca trebuie mai mult) ecranul nu il tin always on, dar in rest gesture on, monitorizare heart rate on la fel si stres. fara gps. microfonul si difuzorul foarte bun pentru un smartwatch se aude si sunt auzit clar. pe partea de aplicatii tizen e mai slab ca android dar personal nu am nevoie de nimic special (cele importante se gasesc si la unul si la altul). fete cate vrei.... am o singura problema si anume pe unele fete nu se vede vremea, pe widget da. probabil un update al fetelor de ceas va rezolva problema. bizby nu folosesc si clar nici samsung pay. materialele de calitate, doar cureaua nu e chiar cea mai eleganta dar e foarte practica in apa. notificarile si apelurile intra mai repede ca pe android auto de pe masina si ca pe vechiul zenwatch.",positive,1
3476,1391,"cablul de date functioneaza corespunzator si pare de calitate buna.  daca livrarea nu ar fi durat 2 saptamani, as fi acordat 5 stele.",positive,1
3477,7167,nu recomand! am cumparat 2 incarcatoare unul nu mergea deloc iar celalalt a mers o zi! am completat formularul de retur insa mi s-a spus ca trebuie sa expediez produsele la un centru din bulgaria ( transportul m-ar costa mai mult decat incarcatoarele). evitati acest producator!,negative,0
3478,4419,ieftin si bun.,positive,1
3479,10232,"chinezarie ieftina si proasta... am primit din prima produsul defect ( nu functiona de nici un fel ); l-am trimis inapoi ( pe costurile si timpul meu ); mi-a fost expediat un altul care dupa 5min a sucombat subit; schimbat bateriile, fara nici un rezultat.   nu recomand de nici un fel; bani aruncati.",negative,0
3480,4184,"nu suporta fast charge, testat pe galaxy s9 cu incarcator original si cu incarcatoare care suporta fast/quick charge + pd",negative,0
3481,1894,am facut doar proba.. multumit. urmeaza sa vedem cum se comporta in timp...,positive,1
3482,5103,"cam scumpa yala, dar avand in vedere ca e in folosinta de 1-2 ani in conditii meteo diferite si uneori vitrege si functioneaza perfect, recomand.",positive,1
3483,9973,e foarte ingusta nu se potriveste ecranului. bani aruncati degeaba. nu ar trebui sa vanda astfel de porcarii.,negative,0
3484,8830,palpaie becul al 2-lea de ore intregi si nu se incarca mai departe. e stricat.,negative,0
3485,2866,"foarte proasta,incarca un minut si se opreste, nu merita banuti!!!",negative,0
3486,4276,"6 stele e-mag! promti si foarte draguti. atat la comanda, cat si la retur. recomand cu toata increderea.  3-4 stele insa pentru tableta. daca nu ar avea diferite probleme (din fabricatie banuiesc) de genul contact prost la mufa incarcatorului, pete albe pe marginea ecranului sau semnal wi-fi prost (la 1din cele 4 incercate), as da 5 stele pentru ca imi place. procesorl se misca bine, iar filmele pe tv online ruleaza fara intrerupere, imaginea minunata. merg majoritatea jocurilor cel putin acceptabil, iar sunetul (daca o conectezi la un sistem bun) e bestial. din pacate eu am incercat 4 buc pana acum (prima achizitionata pe 7. 01. 2015) si fiecare a avut o problema, 2 din ele probleme la incarcare, una pete albe pe margine ecranului si una semnal wi-fi prost.  daca va simtiti norocosi, o recomand. mie, cum spuneam chiar imi place! numai sa ""nimeresc"" una fara probleme!",positive,1
3487,9150,"husa de slaba calitate cu defect din fabrica, mai exact pe spate unde vine gaura de la camera tabletei de fapt nu este decupat  alte aspecte:   -husa se desface la cusatura  -nu se poate plia ca in poza de prezentare, trebuie sa fortezi sa stea in aceasta pozitie  -nu isi merita banii ( taxa transport 20 lei)",negative,0
3488,7352,te plictisesti repede.,negative,0
3489,3656,"nu este ca in poze, si nici descrierea nu bate.  nu merge mai nimic la el (merge touch foarte greu, se poate raspunde de pe el, bateria tine vreo 20h in standby.)  ecranul nu este anti zgarieturi, nu are slot card, se aude foarte prost si nu merge dezactivata functia (de exemplu daca vrei la apeluri doar sa vibreze).   nu apar notificarile de nici un fel. nici mesajele nu apar. chinezarie ieftina.",negative,0
3490,1405,"pro: sunetul este foarte clar, si bassul foarte bun, rotita si butonul de on/off functioneaza foarte bine  contra: dupa o utilizare de 5-6 luni cablul se deterioreaza la legatura cu mufa jack si nu mai functioneaza o casca.",positive,1
3491,1997,initial folia s-a lipit initial bine. dupa o saptamana da semne de dezlipire in 2 colturi.,negative,0
3492,7448,nu tine nici 3 minute bateria,negative,0
3493,2243,"nu am probleme, se aud bine pentru pretul asta.",positive,1
3494,2732,"folosesc aceasta casca de cateva zile doar dar:  - se aude un mic ecou. celalalt vorbitor ma aude ok de fiecare data.  - dupa o purtare mai lunga, simt o mica durere in ureche....  - nu se poate conecta media la 2 telefoane (doar ca handsfree)",negative,0
3495,8443,nu recomand... este mica. a venit fara incarcator pentru alimentare. se aude incet.. descrierea nu corespunde cu produsu livrat...,negative,0
3496,8428,"cred ca e bestbuy la banii astia, se aude foarte bine, fidelitate, bass, un minus ar fi ca bateria tine doar 4-5 ore cu volumul pe la 3 sferturi, nu 10 ore cat e specificat in descriere",positive,1
3497,2166,merge destul de incet,negative,0
3498,4971,"avand in vedere dimensiunea redusa, sunt incantat de cum se aude.  de asemenea, foarte incantat de pretul platit - 60 lei produs resigilat",positive,1
3499,10736,e de proasta calitate,negative,0
3500,9958,este a doua saptamana de cand il am si deja touchul face fite... watch faceul se schimba singur cand apas pe butonul de deblocare,negative,0
3501,10714,am mai avut unul asemanator insa se vede diferenta intre un produs original si unul contrafacut. vine intr-o cutie foarte frumoasa cu holograma wonlex unde poti scana codul sa vezi daca este original sau nu. se vede si la lucratura ca este original. despre performante suntem multumiti. totul ok ca in descriere. conteaza mult marca. livrare foarte rapida de la kidgps,positive,1
3502,101,"cu siguranta e foarte performant, conform descrierilor, insa, atentie, e mentionat pe ambalaj ""for action camera..."" inregistrare 4k, etc. voiam sa il folosesc cu adaptorul si in aparatul foto si ca mediu de stocare pt laptop/tableta ( acer switch 3 ). la aparatul foto nici nu am apucat sa incerc, fiindca la laptop, micro sd nu era recunoscut decat cu cititor de card, via usb. am returnat. felicitari e-mag pt posibilitati!",negative,0
3503,7490,"o punctez slab din cauza materialelor din care este confectionata. mai exact, cauciucul protector, se deslipeste cu tot cu panoul cu butoane. o folosesc din ianuarie 2018 si dupa 30 de zile au inceput problemele cu dezintegrarea. altfel spus, acumulatorul intern tine cu succes cele 6 ore. convorbirile sunt ok, muzica se aude acceptabil per total este prezenta.",negative,0
3504,8019,"mic, bine finisat, incarca rapid. contra: nimic.",positive,1
3505,4505,nu sta lipit de bord si la prima curba zboara cu tot cu telefon,negative,0
3506,9039,"nu ii din silicon este din polyuretan, un material mai putin rezistent ca siliconul",negative,0
3507,4977,forte slab,negative,0
3508,7117,"scoate un sunet puternic de o calitate foarte buna, iar acumulatorul tine destul de mult si se incarca destul de repede.",positive,1
3509,9251,"elegant, simplu, calitate apple.",positive,1
3510,9256,intradevar sunetul este bun dar carcasa este foarte slaba a cedat dupa 4 luni,negative,0
3511,8047,o mare porcarie,negative,0
3512,910,"folie nu este stralucita e mai scurta in inaltime, in latime e ok. trebuie instalata cu grija eu am folosit un spray pulverizator cu apa mama ajutat de un uscator de par pentru margini, am instalato noaptea a doua zi sa uscat.",negative,0
3513,1198,"nu incarca intotdeauna, prima data am crezut ca e problema cu incarcatorul, dar nu, e cablu care refuza sa incarce. tb scos din incarcator si introdus din nou dupa care incarca.",negative,0
3514,8405,raportul pret calitate al boxei este excelent!  excelent a fost sa cumpar un produs vandut de avstore!,positive,1
3515,756,"a functionat perfect...2 zile si atat. m-am fript de prea multe ori cu memorii de la kingstone, asta a fost ultima data.",negative,0
3516,8591,"ok eu cand am dat comanda eram constient ca e un fake pentru beats pill dar nu credeam ca voi primi un fake la fake. cu ce sa incep? semnalul de pierde usor, in poza arata un f dar de fapt este un c si butoane de slaba calitate. nu prinde fm cum zice",negative,0
3517,8394,"am achizitionat bateria de doua luni, sunt dezamagita, ma tine maxim 5, 6 ore, iar cand am sub 30 %, la frig se inchide.",negative,0
3518,4674,folia este mult prea mica decat ecranul. nu recomand!!,negative,0
3519,2693,"se aude foarte ancet, doar sa vb pe telefon. nu merita acest produs nici 1 leu",negative,0
3520,9908,foarte tare,positive,1
3521,4488,sunt foarte multumit de produsul si de serviciile asigurate prin achizitionare,positive,1
3522,9869,"slab, dupa doua zile de stand -by se descarca, nu este de recomandat.....",negative,0
3523,3463,"un produs prea mult laudat de catre samsung.   pro: afisaj de foarte buna calotate, sincronizare buna cu telefonul, inregistrate perfecta a antrenamentului, acuratete ridicata pentru gps, rezistenta la inot.  contra: baterie extrem de slaba. l-am folosit fara functia de monitorizare puls continuu activat si s-a dus in doar 36 de ore asta in conditiile in care nu prea l-am sincronizat prin bluetooth in permanenta cu telefonul. din aceasta cauza nu te poti baza pe el ca nu se descarca peste noapte in timp ce monitorizeaza somnul.",negative,0
3524,2392,"cauciucul de pe gheara cu care se prinde de grila de ventilatie este de proasta calitate si se rupe/desprinde destul de repede (1-2 luni). de asemenea, piciorusele metalice din interiorul cauciucului susmentionat se 'labarteaza' si slabeste in timp forta de prindere. practic dupa circa 2 luni devine de neutilizat. la inceput insa pare foarte bun.",negative,0
3525,6418,"am cumparat 2 perechi iar autonomia este fix de 25min! de unde atat: bateria are o autonomie de functionare de pana la 3-4 ore de vorbit la telefon / ascultat muzica si pana la 50 de ore de stand-by.-fals!!!  pro: se aud bine, au bass iar cand pornesc sau se termina bateria, se aude prea tare, iti sparg timpanele sau te sperii.",negative,0
3526,172,"pozitive - nimic inafara de microfon.    negative - nu s-a conectat la nici un telefon ce poarta numele samsung, unul mai vechi cu butoane, un gio si s5.   singurul telefon e un nokia asha, nu mai stiu ce model dar am mai incercat si cu un lumia 532, nu a mai vrut.     cat l-am folosit la nokia asha, calitatea audio a fost extrem de neplacuta, zici ca celalalt era in china intr-un bunker dar de auzit ma auzea bine.    nu va recomand asa ceva nici in 100 de ani, mai bine stati cu telefonul la ureche.   am comandat ieri alta casca platronics explorer 50, care este infinit superioara la orice capitol fata de mizeira asta.   parerile despre acea casca o gasiti la locul potrivit sub acel model.",negative,0
3527,9920,"il detin deja de 4 luni si nici macar o secunda nu am avut vreo problema cu el (cum ar fi sa dea alarme false sau sa nu raspunda/conecteze in aplicatie pe internet). eu il folosesc intr-un apartament unde am multe ferestre velux si se intampla de multe ori sa plec de acasa si sa uit daca am inchis sau nu toate ferestrele. acum cu acest sistem pot sa stau linistit fiindca pot intra oricand de oriunde sa vad daca ferestrele si usile de la terasa sunt inchise, daca senzorii de apa din baie si bucatarie sunt activi sau nu, daca sistemul este armat sau dezarmat si daca s-a activat alarma sau nu.    pentru cei care se plang ca aplicatia se inchide si nu mai primesc notificari pe telefon mai jos gasesc detalii despre cum sa rezolve problema:    in functie de sistemul de operare al telefonului, se poate seta ca aplicatia sa nu fie inchisa niciodata. de exemplu pe android 8.0 (galaxy s8 plus) la setari > device maintenance > battery > unmonitored apps se adauga ca exceptie aplicatia pni casa inteligenta.    in plus ca sistem redundant de alertare se poate folosi ifttt. com. se poate seta sa se trimita sms pe numarul personal de telefon atunci cand se intampla orice eveniment pe pni smarthome. de exemplu eu am setat sa-mi dea sms cand bateriile din senzorii sistemului sunt descarcate si oricand sistemul se afla in starea ""panic"". appletul care leaga pni smarthome se numeste skylinknet. de fapt se poate folosi ca aplicatie alternativa (in loc de pni casa inteligenta) pe telefon chiar aplicatia skylinknet.",positive,1
3528,4804,"produs extraordinar de bun dar la acelasi pret cu un macbook air care spre deosebire de aceasta tableta e un laptop adica are si tastatura si un sistem de operare care iti permite aranjarea fisierelor. este foarte mare pentru o tableta si foarte subtire. carcasa e nemaipomenita, finisajele te fac sa crezi ca nu a fost realizata de mana omului:) dar display-ul e magnet de amprente, deci cautati-va o folie care sa rezolve aceasta problema ca bill gates nu a trait destul sa o faca el.  eu am cumparat si o tastatura(800 lei!) care e si stand pentru ea si care se pliaza peste display cand nu mai e folosita. o husa mi se pare ca ar face-o mai dificil de manevrat, pe cand cu tastatura aceasta o poti baga direct in geanta.",positive,1
3529,3595,ok ca si pret dar nu ca si calitate.,negative,0
3530,4293,un acumulator extern foarte bun.,positive,1
3531,847,"cureaua nu se potriveste estetic cu ceasul(s3 frontier). este incomoda, nu recomand.",negative,0
3532,2843,"- raport pret - calitate bun  - de folosit in majoritatea cazurilor  - eu l-am luat pentru un terminal de diagnoza auto, se comporta foarte bine.",positive,1
3533,2417,recomand.,positive,1
3534,2063,"foarte slab, nu incarca cum ar trebui, 20% pe noapte superrrr, retur",negative,0
3535,6402,"calitate slaba, nu stau bine in ureche, sunetul e alterat, calitatea sunetului e afectata, muzica se aude usor infundat...",negative,0
3536,2465,"am primit boxa astazi si pot sa spun ca se aude tare dar bass-ul distorsioneaza si nu merita sa dai atatia bani pe el. daca vreti sa luati o boxa portabila axati-va pe altceva. in banii astia se putea pune multa putere ""difuzoare de calitate"" in asa fel sa nu distorsioneze la anumite tonuri de sunet. puteam sa iau alta boxa de banii astia si mai buna dar am zis sa incerc si sa ii dau o sansa. urmatoare boxa pe care am sa o iau este jbl. pacat ca la noi nu se aduc marcile bass egg si jem.",negative,0
