,id,text,intent,label
396,239,יורד גשם באור יהודה,weather_query,9
397,4133,כמה סנטימטרים שלג ירד היום בירושלים,weather_query,9
398,12615,אני צריך להזמין כרטיס לרכבת מרכז מאשדוד לרחובות,transport_ticket,8
399,12725,מצא לי כרטיס זול לרכבת לחיפה,transport_ticket,8
400,15991,שלח במייל למיכל שחורי את איחוליי החמים וקובץ מצורף של p. d. f עבודה,email_sendemail,5
401,10052,מצא לי מתכון למרק גזר,cooking_recipe,3
402,9845,המשך לנגן את הספר הקולי הנוכחי שלי,play_audiobook,6
403,17066,השב למייל של יוסי,email_sendemail,5
404,12664,כרטיסי רכבת לשני אנשים מיבנה לאשדוד,transport_ticket,8
405,4561,את יכול לשנות את אזור הזמן שלי מזמן מזרח לשעון מערב אירופה,datetime_convert,4
406,16143,תיצרי אימייל לערן,email_sendemail,5
407,1258,תגידי לי מה מזג האוויר בחמישה עשר למרץ,weather_query,9
408,9928,תאמר לי איך לבשל פסטה,cooking_recipe,3
409,10243,חפש מתכון ומדריך למנה הזאת,cooking_recipe,3
410,16115,יש להשיב לכל האימיילים שהתקבלו בין עשר בערב לתשע בבוקר,email_sendemail,5
411,5484,חם מדי למכנסיים,weather_query,9
412,4915,טמפרטורה בתל אביב,weather_query,9
413,12635,תמצאי רכבת ללא עצירות ליבנה,transport_ticket,8
414,6019,אשמח לדעת מהי ההתראה ששלחת,alarm_query,0
415,9779,נגן התפסן בשדה השיפון,play_audiobook,6
416,16435,אני רוצה להתחיל מייל חדש כך,email_sendemail,5
417,5872,האם יש סיכוי כלשהו לגשם בתל אביב שיעיף את החום,weather_query,9
418,7019,הסר את חג האהבה מהיומן שלי,calendar_remove,2
419,1918,מה מזה האוויר לשבעת הימים הקרובים,weather_query,9
420,3000,השווה את מזג האוויר בבית ובאשדוד ישראל,weather_query,9
421,11930,איזה סרטים חדשים הם טובים,recommendation_movies,7
422,16702,אתר את המייל האחרון של יסמין כדי שאני אוכל להשיב,email_sendemail,5
423,8296,תמחק את היומן הנוכחי,calendar_remove,2
424,9922,איך מגלגלים סושי,cooking_recipe,3
425,7761,שנה את היומן שלי להיום,calendar_remove,2
426,8331,מחק את הפגישה שלי למחר,calendar_remove,2
427,5451,שמשי בחוץ,weather_query,9
428,9041,תמחקי את מסיבת יום ההולדת,calendar_remove,2
429,1050,כבה את הבס מהשמע,audio_volume_down,1
430,16727,השב לאימייל שלי מרונה ותגידי תודה,email_sendemail,5
431,10240,מהו החלק הכי טעים בבקר,cooking_recipe,3
432,16871,של מייל לנתי,email_sendemail,5
433,8682,מחק אירועים,calendar_remove,2
434,599,הנמך עוצמת קול,audio_volume_down,1
435,9814,פתחי את הספרים ותפעילי את צופן דה וינצ'י מפרק תשע,play_audiobook,6
436,7159,בבקשה אתחל והסר את כל הרשומות בלוח השנה,calendar_remove,2
437,3245,ידוע לך האם בכלל יהיה גשם היום,weather_query,9
438,1780,אני מקווה שמזג האוויר שמשי שם,weather_query,9
439,2177,תמצא לי את תנאי מזג האוויר הנוכחי,weather_query,9
440,16566,תשלחי אימייל לעובדי החברה על עבודה בפרויקט,email_sendemail,5
441,10235,הדליקי גז וכווני את האש לטמפרטורה של המנה שימי את כל המצרכים בסיר הלחץ ובשלי את המנה שמרי את המנה על הגז עד שהמנה מוכנה,cooking_recipe,3
442,2224,מזג אוויר באשדוד,weather_query,9
443,2293,זה אפשרי שירד שם גשם לפי התחזית היום,weather_query,9
444,4140,מתי אמור להיות מעל חמישים שוב,weather_query,9
445,9972,מה הדרך הכי טובה לחדד סכין טבחים,cooking_recipe,3
446,3374,אם אני מתקשר למיכאל בקליפורניה בשעה שש בערב מה תהיה השעה אצלו,datetime_convert,4
447,6735,olly בטלי כל הארועים ביומיים הבאים,calendar_remove,2
448,16972,את יכולה לשלוח הודעה בחזרה לרחל באמצעות מייל,email_sendemail,5
449,12832,הזמן לי כרטיס רכבת לאחר הצהריים הזה לשיקגו,transport_ticket,8
450,4552,רשימת כל ההתראות שלי,alarm_query,0
451,12199,חפש כרטיס רכבת אל אשדוד,transport_ticket,8
452,16937,שמור אימייל לאחר כך,email_sendemail,5
453,6717,אולי הסר את הסטנד אפ ביום שישי בעשר בבוקר,calendar_remove,2
454,10128,אני רוצה מתכון לבוריטו,cooking_recipe,3
455,6117,דיווח מזג האוויר של השבוע,weather_query,9
456,16460,יש לי איש קשר חדש רוניב שטרודל ג'ימייל נקודה קום תיצרי מייל,email_sendemail,5
457,5994,אתה חושב שירד גשם מחר,weather_query,9
458,16234,אני צריך שתענה לאימייל של גלית ותודיע שאנחנו נאחר,email_sendemail,5
459,16480,תכיני אימייל תשובה למשה,email_sendemail,5
460,1975,האם אני שמתי איזשהי התראה היום,alarm_query,0
461,6003,אני צריך ללבוש בגדים חמימים היום,weather_query,9
462,2308,השעה עשר בבוקר בשעון מזרחי מה השעה עכשיו לפי שעון מערב אירופה,datetime_convert,4
463,5944,תגיד לאמא שאני אאחר הערב,weather_query,9
464,739,מה הטמפרטורה היום,weather_query,9
465,6635,איך מזה האוויר,weather_query,9
466,4932,מה יהיה מזג האוויר ביום שישי,weather_query,9
467,4559,תראי לי את התחזית של השבוע,weather_query,9
468,3254,מה הייתה תחזית מזג האוויר להיום,weather_query,9
469,2247,עדיין הולך להיות גשום וקר ביום רביעי,weather_query,9
470,9932,אולי אילו מרכיבים נחוצים לפודינג,cooking_recipe,3
471,11792,איזה סרט הוא בסגנון של מלחמת הכוכבים,recommendation_movies,7
472,9083,מחק את כל פרטי האירוע,calendar_remove,2
473,11956,הולי איזה סרטים יש באזור שלי,recommendation_movies,7
474,335,אני רוצה לדעת מה מזג האוויר בצפת,weather_query,9
475,9860,בבקשה פתח אפליקציית audible והמשך ניגון,play_audiobook,6
476,9745,התחל אודיו,play_audiobook,6
477,5432,הולך להיות חם בעוד שעתיים,weather_query,9
478,9819,תשיג לי שם ספר אודיו הכי נמכר החודש,play_audiobook,6
479,950,מה מזג האוויר בתל אביב,weather_query,9
480,9950,הבא לי מתכון,cooking_recipe,3
481,10212,אוכל טוב,cooking_recipe,3
482,5417,איך הולך להיות היום,weather_query,9
483,16033,תשלחי אימייל לאלכס תשאלי על התשלום,email_sendemail,5
484,1936,האם גשום בבאר שבע,weather_query,9
485,16680,צור אימייל לאח שלי ששואל אותו באיזו שעה הוא יגיע לארוחת ערב,email_sendemail,5
486,16618,תכיני מייל טיוטה לכנרת על עבודה מאוחר יותר,email_sendemail,5
487,16619,תשלחי אימייל לעומר על עבודה מחר,email_sendemail,5
488,12333,תזמיני לי כרטיס ברכבת להגיע לבוסטון מחר מה פנוי,transport_ticket,8
489,6110,אני אצטרך מטרייה היום אחרי השקיעה,weather_query,9
490,5188,איך מזג האוויר בקריית עקרון,weather_query,9
491,13004,מה הסיכוי שירד גשם היום,weather_query,9
492,10111,אולי איך אני מכין קציצות בשר,cooking_recipe,3
493,1082,הווליום שלך גבוה מדי בבקשה חזור על זה בשקט,audio_volume_down,1
494,7700,הסר אירוע,calendar_remove,2
495,205,הראה התראות,alarm_query,0
496,606,מה תחזית סוף השבוע,weather_query,9
497,11670,הולי איזה סרט יש בסביבה,recommendation_movies,7
498,16059,תגיבי לרון ועדכני אותו שאני אהיה חופשיה מחר,email_sendemail,5
499,16623,אני צריך מייל שישלח לפרטנר בקשר לבעיות הקליטה שלי,email_sendemail,5
500,2063,תגידי לי את מזג האוויר של השבוע הזה,weather_query,9
501,1614,יש סימנים של גשם,weather_query,9
502,16129,תשלחי אימייל תודה רבה לשרה כתגובה,email_sendemail,5
503,5498,באיזה שעה אני יכול לחייג מישראל וזה יהיה שעות עבודה באנגליה,datetime_convert,4
504,9915,תגיד לי איך לבשל סטייק,cooking_recipe,3
505,5736,הצג לי אילו זמניי שעון מעורר הגדרתי לשבוע,alarm_query,0
506,3738,בבקשה תנמיך את הרמקולים לווליום נמוך ונוח יותר,audio_volume_down,1
507,16267,שלח מייל למשפחתי שאומר אני אוהב את כולכם,email_sendemail,5
508,9929,אולי איך אני מבשל פסטה,cooking_recipe,3
509,5846,אני צריך לקחת היום יותר מים איתי,weather_query,9
510,8000,מחק בבקשה את מפגש ארוחת הצהריים שלי מלוח הזמנים של העשרים ושלישי במרץ,calendar_remove,2
511,1729,בבקשה תגיד לי אם תהיה שמש ללא עננים ביום שישי השבוע,weather_query,9
512,9884,המשך מוות שימושי מאוד,play_audiobook,6
513,16055,שלח דואר לשירי על כנרת,email_sendemail,5
514,11989,אולי איזה סרט טוב יש שיצא עכשיו,recommendation_movies,7
515,7115,תמחקו את תשלומי הרכב שלי מהחמש עשרה לחודש מהיומן שלי,calendar_remove,2
516,14351,מהי הטמפרטורה הממוצעת במרץ בישראל ואיך היא בהשוואה לעשרת השנים האחרונות,weather_query,9
517,12767,אוכל לקבל כרטיס רכבת ל,transport_ticket,8
518,1130,האם צפוי לרדת גשם בהמשך היום,weather_query,9
519,12915,אני צריך להזמין כרטיס רכבת ללוס אנג'לס,transport_ticket,8
520,16498,תשלחי אימייל תזכורת,email_sendemail,5
521,5610,ספר לי על מה ההתראות הבאות,alarm_query,0
522,1456,איך בחוץ,weather_query,9
523,16031,הולי תפתחי אימייל חדש לשותף לעבודה מהמייל הזה,email_sendemail,5
524,2516,איך המזג האוויר יהיה השבוע,weather_query,9
525,4294,ספר לי על ההתראות שהגדרתי,alarm_query,0
526,4209,אני צריך לקחת איתי מטריה הלילה,weather_query,9
527,558,האם יש לי איזשהן התראות מוגדרות מחר,alarm_query,0
528,9802,המשיכי לנגן את ספר השמע הארי פוטר,play_audiobook,6
529,10121,איך מכינים אורז,cooking_recipe,3
530,10227,תגיד לי את תהליך ההכנה לעוף שישים וחמש,cooking_recipe,3
531,5700,אני יכולה לתלות כביסה על החבל,weather_query,9
532,9989,איך אני יכול ללמוד לבשל,cooking_recipe,3
533,5843,אלכסה האם צריך מטריה היום,weather_query,9
534,16012,הולי תשלחי אימייל לגלית,email_sendemail,5
535,3615,מחר יהיה שמשי נכון,weather_query,9
536,7713,מחק את כל האירועים שלי למחר,calendar_remove,2
537,4451,האם יש לי התראה היום,alarm_query,0
538,4602,האם הטמפרטורה תהיה היום,weather_query,9
539,9939,באיזו טמפרטורה השמן צריך להיות כדי לבשל צ'יפס מטוגן,cooking_recipe,3
540,16114,תענה לכל המיילים שהתקבלו בין עשר בלילה לתשע בבוקר,email_sendemail,5
541,8162,שנה את התכנית של פגישה,calendar_remove,2
542,9818,תשיג לי תקציר של ספר האודיו הכי חדש,play_audiobook,6
543,11919,את יכולה לומר לי לאיזה סרט יש את הביקורות הכי טובות,recommendation_movies,7
544,9995,כמה זמן לוקח למים לרתוח,cooking_recipe,3
545,16942,דרך טלפונים ניידים,email_sendemail,5
546,11988,איזה סרט טוב יש שיצא לאחרונה,recommendation_movies,7
547,10165,איך אני מרתיח ביצה קשה,cooking_recipe,3
548,513,לפי הנתונים שלו,weather_query,9
549,777,תתריע לי כשבחוץ הטמפרטורה מגיעה לעשרים מעלות,weather_query,9
550,9890,התחל מחדש את השחקן,play_audiobook,6
551,10018,איך צולים כבש,cooking_recipe,3
552,9846,המשיכי מנקודת ההפסקה האחרונה של ספר האודיו שלי,play_audiobook,6
553,6733,אולי הזמן לי מונית לעכו לעוד חצי שעה,calendar_remove,2
554,1969,היום יום שמשי או לא,weather_query,9
555,15952,תשלחי אימייל לגיא תשאלי מתי הוא מסיים לעבוד,email_sendemail,5
556,568,עד כמה קר היום,weather_query,9
557,12057,איזה סרט מוקרן בקולנוע הקרוב,recommendation_movies,7
558,1263,כמה התראות יש לי,alarm_query,0
559,7985,מחק את האירוע הזה בשלושה במרץ,calendar_remove,2
560,10168,איך לבשל את האוכל הזה,cooking_recipe,3
561,7739,אני לא הולך בסוף ליום ההולדת של רוני,calendar_remove,2
562,16408,אלכסה תכתבי אימייל,email_sendemail,5
563,12105,מהיר ועצבני,recommendation_movies,7
564,5041,מצב מזג האוויר,weather_query,9
565,16537,עכשיו אני צריכה לכתוב אימייל לעמית שלי,email_sendemail,5
566,10153,מצא לי מתכון לשניצל,cooking_recipe,3
567,4169,את יכולה לבדוק את מזג האוויר ביבנה,weather_query,9
568,9791,נגני השיר המנגינה מספר אודיו,play_audiobook,6
569,8161,בטל את תוכנית המסיבה,calendar_remove,2
570,15941,בבקשה השב לאימייל,email_sendemail,5
571,2344,מה יהיה מזג האוויר בתל אביב ביום שני,weather_query,9
572,9741,המשך הפעלת ספר אודיו,play_audiobook,6
573,7285,מחק את כל מפגשי היוגה הקרובים,calendar_remove,2
574,6086,מה מזג האוויר במיקוד שבע חמש אפס שלוש שלוש,weather_query,9
575,10201,מה הצעדים בשביל קוסקוס,cooking_recipe,3
576,16122,צור אימייל חדש לאמילי,email_sendemail,5
577,5662,כדאי לי לשים את קרם ההגנה שלי,weather_query,9
578,16220,השיבי לאימייל של אנה שאני אחזור אליה,email_sendemail,5
579,2341,אני צריך לדעת מזג האוויר נוכחי בניו יורק סיטי,weather_query,9
580,7621,הסר את כל האירועים ביומן שלי,calendar_remove,2
581,4677,אני אצטרך קרם הגנה היום,weather_query,9
582,10067,איך אני מכין פירה,cooking_recipe,3
583,12893,אני רוצה שתזמין כרטיס רכבת למעני,transport_ticket,8
584,16756,התחל הכתבה,email_sendemail,5
585,4214,שנה את השעון שלי לאזור זמן מרכזי מהאיזור הנוכחי שלי,datetime_convert,4
586,4218,כדאי לי ללבוש ערדליים היום,weather_query,9
587,9672,חזרי לנגן הרגלים אטומיים,play_audiobook,6
588,1399,אני תמיד שם לב,weather_query,9
589,1198,תגידי לי כמה מעלות בעיר שלנו בשתיים עשרה בצהריים,weather_query,9
590,9864,המשך ספר דרדסים,play_audiobook,6
591,8658,אני צריך למחוק הכל מהיומן בבקשה,calendar_remove,2
592,2123,מה מזג האוויר בתל אביב ישראל,weather_query,9
593,7063,מחק את כל אירועיי היומן שלי,calendar_remove,2
594,10187,מה תחליף טוב לחמאה,cooking_recipe,3
595,16044,תשלחי באימייל לשרית את הלוז לאימוני גוף,email_sendemail,5
596,62,בבקשה ציין התראות פעילות,alarm_query,0
597,4423,איך מזג האוויר השבוע,weather_query,9
598,1789,האם קר,weather_query,9
599,4963,תנמיכי עוצמת קול,audio_volume_down,1
600,9835,מוזיקה אחד,play_audiobook,6
601,9858,הבחירה שלי לנגן משהו מהאחרון,play_audiobook,6
602,7146,תמצא ארוחת ערב עם אמא ביומן שלי ותמחק אותה,calendar_remove,2
603,5742,חדשות מזג האוויר,weather_query,9
604,1685,כן או לא הטמפרטורה של מחר הולך להיות חם,weather_query,9
605,4434,מה התחזית לשבוע,weather_query,9
606,2327,מהי הטמפרטורה,weather_query,9
607,15992,שלח מייל לאבי כהן איחולים לבביים והצמד נספח workpdf,email_sendemail,5
608,1250,יש סיכוי לגשם השבוע,weather_query,9
609,557,כמה התראות מוגדרות,alarm_query,0
610,16087,תתחילי אימייל חדש ליוסי כהן,email_sendemail,5
611,9777,המשך את השחקן,play_audiobook,6
612,3928,מה התחזית הנוכחית של אשדוד,weather_query,9
613,4128,האם יש לי כרגע איזשהן התראות מוגדרות,alarm_query,0
614,8871,הסר את פגישת העשרים וארבעה במרץ מלוח הזמנים,calendar_remove,2
615,15898,שלח מייל שנה טובה ליוסי,email_sendemail,5
616,13425,כדאי לי ללבוש סוודר,weather_query,9
617,11747,איזה סרטים יש בתשע בערב בהוט סינמה,recommendation_movies,7
618,1309,מה מצב האקלים כאן היום,weather_query,9
619,12753,אני רוצה כרטיס רכבת מתל אביב לירושלים,transport_ticket,8
620,17078,בבקשה שלח אימייל עסקי לגבי השינוי בזמן הפגישה ליעל,email_sendemail,5
621,1919,ספרי לי מה מזג האוויר השבוע,weather_query,9
622,16278,תשלחי את האימייל הבא לאח שלי היי תרד לארוחת ערב הערב,email_sendemail,5
623,3815,הולך להיות חם מחר בדרום,weather_query,9
624,11918,אילו סרטים מוקרנים השבוע,recommendation_movies,7
625,5510,מה הפרשי הזמן בין כאן לשם,datetime_convert,4
626,16868,תכתבי מייל למשפחה שלי,email_sendemail,5
627,7200,נקה את היומן שלי,calendar_remove,2
628,16548,את יכולה לשלוח אימייל למרים ולעדכן אותה שאני בדרך,email_sendemail,5
629,3612,לא הולך לרדת גשם נכון,weather_query,9
630,16360,כתוב דואר אלקטרוני אל יונתן ולימור,email_sendemail,5
631,12605,מצאי לי כרטיס לרכבת הכי מוקדמת שיוצאת מאילת ביום שישי בבוקר,transport_ticket,8
632,17155,השב למייל של יונתן,email_sendemail,5
633,12163,תוכל להזמין כרטיס רכבת לאמא שלי,transport_ticket,8
634,4863,מה מזג האוויר בירושלים,weather_query,9
635,5447,האם אני הולך היום לשחות או לעבוד,weather_query,9
636,4789,איך מזג האוויר היום,weather_query,9
637,10051,תמצאי לי מתכון לספגטי,cooking_recipe,3
638,6512,התראות,alarm_query,0
639,7344,מחק את כל אירועי היומן,calendar_remove,2
640,656,מה מזג האוויר כרגע באילת,weather_query,9
641,7681,מחק את כל התורים שלי עם דוקטור מזר השבוע,calendar_remove,2
642,1555,איך מזג האוויר הולך להיות השבוע,weather_query,9
643,12332,תזמיני לי כרטיס רכבת ליבנה בשלישי לא אכפת לי באיזה שעה,transport_ticket,8
644,6728,בטל את ארוחת הבוקר בבית של יעל,calendar_remove,2
645,7018,מחק את ערב השנה החדשה מלוח השנה,calendar_remove,2
646,12894,הזור לי להזמין כרטיס רכבת,transport_ticket,8
647,9749,תשתמש בשלט רחוק,play_audiobook,6
648,5649,בקש את מזג האוויר של היום בבוקר,weather_query,9
649,10079,מה מתכון קל בשיל לבשל אוכל,cooking_recipe,3
650,9099,העבר את תור הרופא שהוספתי ביומן שלי לשניים עשר בפברואר בתשע בבוקר,calendar_remove,2
651,2050,בדוק את מזג האוויר של העיר יבנה,weather_query,9
652,10192,מתכון לספגטי,cooking_recipe,3
653,1437,תראי לי את ההתראות שלי,alarm_query,0
654,6459,מה מזג האוויר בחוץ מעונן,weather_query,9
655,14991,אלקסה תגידי מה מזג האוויר בעיר שלנו,weather_query,9
656,10114,מה אני צריך להמבורגר טוב,cooking_recipe,3
657,1389,מה יהיה מזג האוויר בשבת,weather_query,9
658,15892,תשלחי אימייל לאדל,email_sendemail,5
659,8181,תוכלי להסיר את התור שלי לרופא שיניים מהיומן,calendar_remove,2
660,16054,שלח מייל ליוני לגבי כסף,email_sendemail,5
661,5123,כמה מעלות בחוץ,weather_query,9
662,9748,תמשיכי את איתמר הולך על הקירות,play_audiobook,6
663,8283,תוכל לפנות לי את היומן,calendar_remove,2
664,1338,איזה התראות קבעתי למחר,alarm_query,0
665,4251,חם מדי בשביל ללבוש את הסוודר מצמר שלי היום,weather_query,9
666,8335,אני לא רוצה שאירועים יהיו רשומים בלוח השנה,calendar_remove,2
667,1106,אני רוצה לדעת מה מזג האוויר ברמת גן,weather_query,9
668,10047,איך לבשל את הארוחה הזו,cooking_recipe,3
669,7435,אני יכול לבקש ממך להסיר את האירוע הבא מלוח השנה שלי,calendar_remove,2
670,5077,נראה קר,weather_query,9
671,9949,כמה זמן לבשל את זה,cooking_recipe,3
672,3025,מזג האוויר בחרמון,weather_query,9
673,9698,המשך לנגן באוסף האודיובוקס העדכניים ביותר שלי,play_audiobook,6
674,2872,האם יש לי התראות מוגדרות,alarm_query,0
675,16208,תשלחי באימייל לתום את התאריך והשעה של הפגישה מחר,email_sendemail,5
676,2041,מזג האוויר של היום נהדר,weather_query,9
677,4531,מתי היום החמים הבא,weather_query,9
678,3469,כאן השעה תשע מה השעה בקליפורניה,datetime_convert,4
679,12648,בחינה נהיגה מעשית,transport_ticket,8
680,11982,הולי איזה סרטים יש ביס פלאנט,recommendation_movies,7
681,4563,אתה יכול לשנות את איזור הזמן שלי למרכזי,datetime_convert,4
682,16963,תראי את המייל ותשלחי לבן משפחה,email_sendemail,5
683,8225,מחק את האירוע ביום שלישי,calendar_remove,2
684,9869,תתחילי אישה בורחת מבשורה מאיפה שהפסקתי,play_audiobook,6
685,15960,תשלחי לדניאל אימייל,email_sendemail,5
686,6139,אולי אני צריך לנעול מגפיים,weather_query,9
687,16617,תשלחי אימייל למיקי על מסיבת סוף השבוע הזה,email_sendemail,5
688,10151,מצא לי את המתכון לעוגה,cooking_recipe,3
689,7545,מחק את כל חודש מאי,calendar_remove,2
690,4665,מה מזג האוויר בצפת,weather_query,9
691,10208,ארומה,cooking_recipe,3
692,5601,מה תחזית מזג האוויר,weather_query,9
693,5845,אלכסה אני צריכה קרם הגנה היום,weather_query,9
694,8727,מחק את כל האירועים,calendar_remove,2
695,3252,מה מזג האוויר היום,weather_query,9
696,7998,תמחקי את האירוע הבא ביומן שלי,calendar_remove,2
697,17125,תתחיל להשיב לאימייל האחרון של מרים,email_sendemail,5
698,750,תורידי את הווליום לעשרה אחוז,audio_volume_down,1
699,8980,בטל פגישה של השלישי באפריל,calendar_remove,2
700,9724,המשך ניגון ספר אודיו,play_audiobook,6
701,12749,תוכל בקשה לקנות לי כרטיס רכבת,transport_ticket,8
702,4475,אני צריך את ציוד הגשם שלי,weather_query,9
703,2240,תחזית מזג האוויר השבוע,weather_query,9
704,12270,הזמן לי כרטיס רכבת לכל רכבת לאשקלון מחר,transport_ticket,8
705,11590,המלצה לסרט שיצא בשישי האחרון,recommendation_movies,7
706,1009,מה צפוי להיות מזג האוויר בסוף השבוע הזה,weather_query,9
707,16418,תשלחי בבקשה אימייל לדוד יונתן ותגידי לו שאני אהיה שם,email_sendemail,5
708,7869,תוציאי את האירוע מהיומן,calendar_remove,2
709,4744,רשימת כל ההתראות הבאות שלי,alarm_query,0
710,5535,אם יורד גשם אני לא אלך לעבודה,weather_query,9
711,2871,איזה התראות מוגדרות יש לי,alarm_query,0
712,4215,אני צריך את איזור הזמן בתל אביב ישראל במקום זמן מרכז,datetime_convert,4
713,8835,מחק הכל ביומן שלי לשבועיים הקרובים,calendar_remove,2
714,16172,תשלחי אימייל לאמא ותגידי לה שאני אראה אותה בלונה פארק,email_sendemail,5
715,3483,מה מזג האוויר שם בבית היום,weather_query,9
716,3934,הצג לי את ההתראות שמוגדרות,alarm_query,0
717,16879,שלח אימייל לגדעון לגבי הפגישה,email_sendemail,5
718,10144,כמה זמן אני צריך להקפיא עוגה,cooking_recipe,3
719,1842,השמש הולכת לזרוח ברמת גן בסוף השבוע הזה,weather_query,9
720,11810,איזה סרטים יש בסביבה,recommendation_movies,7
721,10007,אולי תראה לי את הדרך להכין גלידה,cooking_recipe,3
722,8926,מחיקת כל אירוע בודד מכל היומן שלי,calendar_remove,2
723,8281,הסר את כל האירועים המתוזמנים מלוח השנה,calendar_remove,2
724,522,זה לא אפשרי,weather_query,9
725,16917,תוכלי בבקשה בבקשה לענות למייל הזה,email_sendemail,5
726,724,מה מצב מזג האוויר השבוע,weather_query,9
727,300,מה תחזית מזג האוויר היום,weather_query,9
728,16458,שלח דואר אלקטרוני לדוארחדש ג'ימייל נקודה קום,email_sendemail,5
729,376,תבדקי באפליקציית מזג האוויר אם,weather_query,9
730,7759,בבקשה הסר את האירוע הזה מהיומן שלי,calendar_remove,2
731,6152,תמצא את את התחזית של היום בבקשה,weather_query,9
732,16830,שלח מייל אישור לאמילי,email_sendemail,5
733,8577,תמחקי הכל מהיומן,calendar_remove,2
734,5538,אני אצטרך לשים קרם הגנה היום,weather_query,9
735,3971,אולי מה מזג האוויר עכשיו,weather_query,9
736,10025,ספר לי איך לבשל סופלה גבינה,cooking_recipe,3
737,9693,סיים הפסקה בספר אודיו היסטוריית רומא,play_audiobook,6
738,10001,איך להכין חובצה מחלב,cooking_recipe,3
739,9847,נגן ספר שמע הארי פוטר,play_audiobook,6
740,207,תגידי לי מה מזג האוויר בתל אביב,weather_query,9
741,4466,האם התקנתי איזשהן התראות בוקר,alarm_query,0
742,16207,תשלחי אימייל למשפחה עם פרטים על המסיבה שלי,email_sendemail,5
743,16043,שלחי ליונתן באימייל דוח כספי של אלפיים ושבע עשרה,email_sendemail,5
744,16571,תשלחי דואר אלקטרוני לאחות שלי,email_sendemail,5
745,6362,באיזה סרט כדאי לי לצפות,recommendation_movies,7
746,16556,השב לאימייל משחר,email_sendemail,5
747,4732,תנמיך את הווליום,audio_volume_down,1
748,8832,מחק נתונים מהיומן,calendar_remove,2
749,408,איזה שעונים מעוררים כוונתי,alarm_query,0
750,16474,תשלחי אימייל לדוד לוי,email_sendemail,5
751,5587,זה יום לקרם הגנה היום,weather_query,9
752,10075,מתי אספרגוס בעונה,cooking_recipe,3
753,5978,המר זמן מזרחי לזמן מערבי,datetime_convert,4
754,5617,שנה את איזור הזמן מזמן אירי לזמן מוסקבה,datetime_convert,4
755,8371,היי אולי נקה את היומן שלי בעשרים בחודש,calendar_remove,2
756,8145,תמחק את הפגישה שלי מחר באחת,calendar_remove,2
757,9963,דברים מוזרים שאנשים רוצים לדעת,cooking_recipe,3
758,15889,תוכלי לשלוח אימייל בבקשה לחברה שלי שושי ותעדכני אותה שאני לא אגיע מחר לבית הכנסת,email_sendemail,5
759,1686,האם זה נכון או לא שהטמפרטורה של מחר תיהיה גבוהה,weather_query,9
760,16213,של אימייל אל אבא איך מזג האוויר השבוע,email_sendemail,5
761,9705,תתחילי מאיפה שעצרתי בפעם האחרונה בספר הקולי שלי,play_audiobook,6
762,15925,אימייל למשפחה,email_sendemail,5
763,12216,תזמיני כרטיס מטוס ל,transport_ticket,8
764,1723,מה יהיה מזג האוויר בצפת בתאריך תשעה בפברואר אלפיים ושבע עשרה,weather_query,9
765,5585,האם אני צריך קרם הגנה היום,weather_query,9
766,9039,בטל נישואין בשלישי ביולי,calendar_remove,2
767,5005,אם הייתי באזור זמן מזרחי מה הייתה השעה,datetime_convert,4
768,7913,תזיזי את האירוע מיום שני,calendar_remove,2
769,16950,אימייל חדש לאיש קשר,email_sendemail,5
770,8726,מחק כל אירוע,calendar_remove,2
771,10184,כמה סוכר צריך לשים בתה מתוק,cooking_recipe,3
772,15959,תחברי אימייל ליעל,email_sendemail,5
773,17033,השיבי למייל של יוסי בבוקר,email_sendemail,5
774,3379,התחזית של היום,weather_query,9
775,4250,ירד גשם יותר מאוחר היום,weather_query,9
776,7362,פשוט תמחק את אירוע האירוסין,calendar_remove,2
777,7910,תבטלי את הפגישה של מחר בשמונה בבוקר,calendar_remove,2
778,12833,אלקסה תזמיני לי כרטיס רכבת אחר הצהריים הזה לשיקגו,transport_ticket,8
779,17122,תתחילי בבקשה אימייל לאחות שלי,email_sendemail,5
780,1991,מה מזג האוויר להיום,weather_query,9
781,8288,הסר מה שאני צריך לעשות בעשרים ושלוש במרץ,calendar_remove,2
782,16902,תשיבי לאימייל האחרון שלי,email_sendemail,5
783,11984,הולי מי מופיע בזאפה הרצליה,recommendation_movies,7
784,8087,האם אני יכול להסיר תזכורת,calendar_remove,2
785,7793,שלח אימייל לשרה לגבי בוהוריים היום,email_sendemail,5
786,1353,אני רוצה להנמיך את הרמקול שלי,audio_volume_down,1
787,5166,האם ירד גשם מאוחר יותר בטייבה,weather_query,9
788,8638,אני כבר לא צריך יותר לראות את הרופא אפשר את האירוע ההוא להסיר,calendar_remove,2
789,6440,איזה סרט טוב כדאי לראות עכשיו,recommendation_movies,7
790,16595,העברת אימייל,email_sendemail,5
791,5844,כדאי לי למרוח קרם הגנה היום,weather_query,9
792,16569,אני רוצה לשלוח מייל לכתובת הדואר האלקטרונית של פקיד הקבלה החדש,email_sendemail,5
793,16674,תשלחי אימייל ליוסייוסי שטרודל וואלה נקודה קום,email_sendemail,5
794,9750,תשתמש בכפתור נגן הפסק,play_audiobook,6
795,9177,הסר אירוע טיול,calendar_remove,2
796,1733,תבדקי את ההתראה של הפגישה היום,alarm_query,0
797,9731,נגן צופן דה וינצ'י,play_audiobook,6
